Transaction,Entry,Exit,Revenue,Gross Revenue,Rate,Type
101011,2019-01-08T13:30:00,2019-01-08T16:30:00,10,12,Weekday,Reserved
101012,2019-01-08T14:00:00,2019-01-08T22:00:00,14,16,Weekday,Reserved
101013,2019-01-08T14:00:00,2019-01-08T17:00:00,10,12,Weekday,Reserved
101014,2019-01-08T14:30:00,2019-01-08T22:30:00,14,16,Weekday,Reserved
101015,2019-01-08T14:30:00,2019-01-08T22:30:00,14,16,Weekday,Reserved
101016,2019-01-08T15:00:00,2019-01-08T16:00:00,10,12,Weekday,Reserved
101017,2019-01-08T15:00:00,2019-01-08T18:00:00,12,14,Weekday,Reserved
101018,2019-01-08T15:00:00,2019-01-08T18:00:00,10,12,Weekday,Reserved
101019,2019-01-08T15:15:00,2019-01-09T00:00:00,13,13,Evening,Reserved
101020,2019-01-08T15:30:00,2019-01-08T23:30:00,14,16,Weekday,Reserved
101021,2019-01-08T15:56:00,2019-01-08T17:37:12,7,22,Show Rate,Walk In
101022,2019-01-08T16:00:00,2019-01-08T19:00:00,10,12,Weekday,Reserved
101023,2019-01-08T17:00:00,2019-01-08T20:00:00,12,14,Weekday,Reserved
101024,2019-01-08T17:00:00,2019-01-09T17:00:00,20,22,Weekday,Reserved
101025,2019-01-08T17:00:00,2019-01-08T20:00:00,12,14,Weekday,Reserved
101026,2019-01-08T17:30:00,2019-01-08T20:30:00,10,12,Weekday,Reserved
101027,2019-01-08T17:53:00,2019-01-08T20:51:41,0,10,Daily,Walk In
101028,2019-01-08T18:00:00,2019-01-08T21:00:00,10,12,Weekday,Reserved
101029,2019-01-08T18:04:00,2019-01-08T19:43:16,10,10,Daily,Walk In
101030,2019-01-09T05:02:00,2019-01-09T13:02:02,21,38,Underground Rate,Walk In
101031,2019-01-09T05:36:00,2019-01-09T14:25:32,21,38,Underground Rate,Walk In
101032,2019-01-09T05:49:00,2019-01-09T16:43:16,0,38,Daily,Walk In
101033,2019-01-09T05:49:00,2019-01-09T08:26:51,38,38,Daily,Walk In
101034,2019-01-09T06:21:00,2019-01-09T15:23:22,0,38,Daily,Walk In
101035,2019-01-09T06:47:00,2019-01-09T13:39:51,21,38,Underground Rate,Walk In
101036,2019-01-09T07:01:00,2019-01-09T08:34:02,22,22,Daily,Walk In
101037,2019-01-09T07:08:00,2019-01-09T08:28:11,0,22,Daily,Walk In
101038,2019-01-09T07:10:00,2019-01-09T09:03:26,0,22,Daily,Walk In
101039,2019-01-09T07:25:00,2019-01-10T22:24:36,71,76,Underground Rate,Walk In
101040,2019-01-09T07:36:00,2019-01-09T10:48:31,0,38,Daily,Walk In
101041,2019-01-09T08:19:00,2019-01-09T14:14:21,38,38,Daily,Walk In
101042,2019-01-09T08:30:00,2019-01-09T09:30:00,12,14,Weekday,Reserved
101043,2019-01-09T09:04:00,2019-01-12T11:01:02,112,136,Hotel Rate,Walk In
101044,2019-01-09T09:15:00,2019-01-09T17:15:00,14,14,Weekday,Reserved
101045,2019-01-09T09:30:00,2019-01-09T10:30:00,10,12,Weekday,Reserved
101046,2019-01-09T09:30:00,2019-01-09T12:30:00,10,12,Weekday,Reserved
101047,2019-01-09T09:35:00,2019-01-09T15:00:01,21,38,Underground Rate,Walk In
101048,2019-01-09T09:38:00,2019-01-09T11:14:26,22,22,Daily,Walk In
101049,2019-01-09T10:00:00,2019-01-09T18:00:00,14,16,Weekday,Reserved
101050,2019-01-09T10:00:00,2019-01-09T18:00:00,14,16,Weekday,Reserved
101051,2019-01-09T10:00:00,2019-01-09T18:00:00,14,16,Weekday,Reserved
101052,2019-01-09T10:00:00,2019-01-09T18:00:00,13,15,Weekday,Reserved
101053,2019-01-09T10:00:00,2019-01-09T18:00:00,14,16,Weekday,Reserved
101054,2019-01-09T10:00:00,2019-01-09T18:00:00,14,16,Weekday,Reserved
101055,2019-01-09T10:21:00,2019-01-09T12:35:52,38,38,Daily,Walk In
101056,2019-01-09T10:26:00,2019-01-09T11:44:51,0,22,Daily,Walk In
101057,2019-01-09T10:30:00,2019-01-09T13:30:00,10,12,Weekday,Reserved
101058,2019-01-09T10:30:00,2019-01-09T13:30:00,10,12,Weekday,Reserved
101059,2019-01-09T10:30:00,2019-01-09T13:30:00,12,14,Weekday,Reserved
101060,2019-01-09T10:30:00,2019-01-09T18:30:00,14,16,Weekday,Reserved
101061,2019-01-09T10:30:00,2019-01-09T18:30:00,18,20,Weekday,Reserved
101062,2019-01-09T10:32:00,2019-01-09T12:38:02,38,38,Daily,Walk In
101063,2019-01-09T10:56:00,2019-01-09T18:07:42,0,38,Daily,Walk In
101064,2019-01-09T10:57:00,2019-01-10T11:27:32,0,50,Daily,Walk In
101065,2019-01-09T10:57:00,2019-01-10T10:44:42,0,38,Daily,Walk In
101066,2019-01-09T10:58:00,2019-01-09T11:21:51,0,12,Daily,Walk In
101067,2019-01-09T10:58:00,2019-01-09T20:10:06,0,38,Daily,Walk In
101068,2019-01-09T11:00:00,2019-01-09T14:00:00,12,14,Weekday,Reserved
101069,2019-01-09T11:00:00,2019-01-10T11:00:00,20,22,Weekday,Reserved
101070,2019-01-09T11:00:00,2019-01-09T19:00:00,14,16,Weekday,Reserved
101071,2019-01-09T11:00:00,2019-01-09T14:00:00,10,12,Weekday,Reserved
101072,2019-01-09T11:22:00,2019-01-09T11:58:01,0,12,Daily,Walk In
101073,2019-01-09T11:26:00,2019-01-09T12:51:52,7,22,Show Rate,Walk In
101074,2019-01-09T11:27:00,2019-01-09T20:43:36,38,38,Daily,Walk In
101075,2019-01-09T11:30:00,2019-01-09T19:30:00,13,15,Weekday,Reserved
101076,2019-01-09T11:30:00,2019-01-09T19:30:00,13,15,Weekday,Reserved
101077,2019-01-09T11:30:00,2019-01-09T19:30:00,13,15,Weekday,Reserved
101078,2019-01-09T12:00:00,2019-01-09T20:00:00,13,15,Weekday,Reserved
101079,2019-01-09T12:00:00,2019-01-09T20:00:00,13,15,Weekday,Reserved
101080,2019-01-09T12:00:00,2019-01-09T15:00:00,10,12,Weekday,Reserved
101081,2019-01-09T12:11:00,2019-01-09T20:16:26,38,38,Daily,Walk In
101082,2019-01-09T12:12:00,2019-01-09T12:14:46,12,12,Daily,Walk In
101083,2019-01-09T12:23:00,2019-01-09T17:05:16,0,38,Daily,Walk In
101084,2019-01-09T12:30:00,2019-01-09T15:30:00,12,14,Weekday,Reserved
101085,2019-01-09T12:30:00,2019-01-09T20:30:00,18,20,Weekday,Reserved
101086,2019-01-09T12:30:00,2019-01-09T20:30:00,14,16,Weekday,Reserved
101087,2019-01-09T12:48:00,2019-01-09T13:21:51,12,12,Daily,Walk In
101088,2019-01-09T12:49:00,2019-01-09T16:38:12,0,38,Daily,Walk In
101089,2019-01-09T13:00:00,2019-01-09T21:00:00,13,15,Weekday,Reserved
101090,2019-01-09T13:00:00,2019-01-09T21:00:00,14,16,Weekday,Reserved
101091,2019-01-09T13:00:00,2019-01-09T21:00:00,13,15,Weekday,Reserved
101092,2019-01-09T13:00:00,2019-01-09T16:00:00,10,12,Weekday,Reserved
101093,2019-01-09T13:00:00,2019-01-10T13:00:00,20,22,Daily,Reserved
101094,2019-01-09T13:30:00,2019-01-09T16:30:00,10,12,Weekday,Reserved
101095,2019-01-09T13:36:00,2019-01-09T15:29:36,0,22,Daily,Walk In
101096,2019-01-09T14:30:00,2019-01-10T14:30:00,20,22,Weekday,Reserved
101097,2019-01-09T14:56:00,2019-01-11T12:17:12,0,76,Daily,Walk In
101098,2019-01-09T15:00:00,2019-01-09T23:00:00,14,16,Weekday,Reserved
101099,2019-01-09T15:00:00,2019-01-10T09:12:06,38,38,Daily,Walk In
101100,2019-01-09T15:04:00,2019-01-10T10:55:01,30,38,Hotel Rate,Walk In
101101,2019-01-09T16:00:00,2019-01-09T19:00:00,10,12,Weekday,Reserved
101102,2019-01-09T16:30:00,2019-01-09T19:30:00,10,12,Weekday,Reserved
101103,2019-01-09T16:30:00,2019-01-09T19:30:00,10,12,Weekday,Reserved
101104,2019-01-09T16:49:00,2019-01-10T07:13:26,0,38,Daily,Walk In
101105,2019-01-09T17:00:00,2019-01-09T22:00:00,14,14,Weekday,Reserved
101106,2019-01-09T17:01:00,2019-01-09T19:37:36,10,10,Daily,Walk In
101107,2019-01-09T17:02:00,2019-01-10T08:22:26,0,22,Daily,Walk In
101108,2019-01-09T17:20:00,2019-01-09T20:42:16,0,10,Daily,Walk In
101109,2019-01-09T17:30:00,2019-01-09T20:30:00,10,12,Weekday,Reserved
101110,2019-01-09T17:30:00,2019-01-09T20:30:00,10,12,Weekday,Reserved
101111,2019-01-09T17:39:00,2019-01-10T08:34:42,0,22,Daily,Walk In
101112,2019-01-09T18:14:00,2019-01-09T19:30:26,0,10,Daily,Walk In
101113,2019-01-09T18:30:00,2019-01-09T21:30:00,10,12,Weekday,Reserved
101114,2019-01-09T18:37:00,2019-01-10T14:17:46,38,38,Daily,Walk In
101115,2019-01-09T18:51:00,2019-01-09T20:10:11,0,10,Daily,Walk In
101116,2019-01-10T03:45:00,2019-01-10T14:13:31,38,38,Daily,Walk In
101117,2019-01-10T05:00:00,2019-01-11T05:00:00,20,22,Weekday,Reserved
101118,2019-01-10T06:00:00,2019-01-10T07:00:00,10,12,Weekday,Reserved
101119,2019-01-10T07:24:00,2019-01-10T15:40:51,21,38,Underground Rate,Walk In
101120,2019-01-10T07:37:00,2019-01-10T17:53:51,21,38,Underground Rate,Walk In
101121,2019-01-10T07:57:00,2019-01-10T12:19:56,0,38,Daily,Walk In
101122,2019-01-10T08:14:00,2019-01-10T16:50:11,21,38,Underground Rate,Walk In
101123,2019-01-10T08:30:00,2019-01-11T08:30:00,20,22,Weekday,Reserved
101124,2019-01-10T08:30:00,2019-01-10T11:30:00,10,12,Weekday,Reserved
101125,2019-01-10T09:00:00,2019-01-10T15:30:00,14,16,Weekday,Reserved
101126,2019-01-10T09:20:00,2019-01-10T17:03:56,21,38,Underground Rate,Walk In
101127,2019-01-10T09:21:00,2019-01-10T19:08:02,21,38,Underground Rate,Walk In
101128,2019-01-10T09:30:00,2019-01-10T12:30:00,12,14,Weekday,Reserved
101129,2019-01-10T09:30:00,2019-01-10T12:30:00,10,12,Weekday,Reserved
101130,2019-01-10T09:30:00,2019-01-10T12:00:00,20,22,Daily,Reserved
101131,2019-01-10T09:34:00,2019-01-10T09:57:52,12,12,Daily,Walk In
101132,2019-01-10T09:51:00,2019-01-10T19:13:12,38,38,Daily,Walk In
101133,2019-01-10T10:00:00,2019-01-10T13:00:00,10,10,Weekday,Reserved
101134,2019-01-10T10:00:00,2019-01-10T18:00:00,14,16,Weekday,Reserved
101135,2019-01-10T10:00:00,2019-01-10T18:00:00,14,16,Weekday,Reserved
101136,2019-01-10T10:00:00,2019-01-10T18:00:00,13,15,Weekday,Reserved
101137,2019-01-10T10:30:00,2019-01-10T13:30:00,12,14,Weekday,Reserved
101138,2019-01-10T11:00:00,2019-01-10T19:00:00,14,16,Weekday,Reserved
101139,2019-01-10T11:00:00,2019-01-10T14:00:00,12,14,Weekday,Reserved
101140,2019-01-10T11:00:00,2019-01-10T19:00:00,14,16,Weekday,Reserved
101141,2019-01-10T11:00:00,2019-01-10T14:00:00,12,14,Weekday,Reserved
101142,2019-01-10T11:00:00,2019-01-10T21:00:00,18,18,Weekday,Reserved
101143,2019-01-10T11:00:00,2019-01-10T19:00:00,13,15,Weekday,Reserved
101144,2019-01-10T11:00:00,2019-01-11T11:00:00,20,22,Weekday,Reserved
101145,2019-01-10T11:00:00,2019-01-10T14:00:00,10,10.5,Weekday,Reserved
101146,2019-01-10T11:20:00,2019-01-10T14:28:46,0,38,Daily,Walk In
101147,2019-01-10T11:30:00,2019-01-10T19:30:00,13,15,Weekday,Reserved
101148,2019-01-10T11:30:00,2019-01-10T19:30:00,13,15,Weekday,Reserved
101149,2019-01-10T11:30:00,2019-01-10T12:30:00,10,12,Weekday,Reserved
101150,2019-01-10T11:30:00,2019-01-10T19:30:00,13,15,Weekday,Reserved
101151,2019-01-10T12:00:00,2019-01-10T15:00:00,10,12,Weekday,Reserved
101152,2019-01-10T12:00:00,2019-01-10T15:00:00,10,12,Weekday,Reserved
101153,2019-01-10T12:00:00,2019-01-10T15:00:00,10,12,Weekday,Reserved
101154,2019-01-10T12:30:00,2019-01-11T12:30:00,20,22,Weekday,Reserved
101155,2019-01-10T12:38:00,2019-01-10T13:24:32,12,12,Daily,Walk In
101156,2019-01-10T13:00:00,2019-01-10T16:00:00,10,12,Weekday,Reserved
101157,2019-01-10T13:04:00,2019-01-11T10:59:22,0,38,Daily,Walk In
101158,2019-01-10T13:30:00,2019-01-10T16:30:00,10,12,Weekday,Reserved
101159,2019-01-10T13:30:00,2019-01-10T16:30:00,12,14,Weekday,Reserved
101160,2019-01-10T13:30:00,2019-01-10T16:30:00,10,12,Weekday,Reserved
101161,2019-01-10T13:30:00,2019-01-10T21:30:00,18,20,Weekday,Reserved
101162,2019-01-10T13:30:00,2019-01-10T16:30:00,10,12,Weekday,Reserved
101163,2019-01-10T13:37:00,2019-01-10T18:19:42,38,38,Daily,Walk In
101164,2019-01-10T14:00:00,2019-01-10T17:00:00,10,12,Weekday,Reserved
101165,2019-01-10T14:00:00,2019-01-10T22:00:00,13,15,Weekday,Reserved
101166,2019-01-10T15:00:00,2019-01-11T15:00:00,20,22,Weekday,Reserved
101167,2019-01-10T15:00:00,2019-01-10T18:00:00,10,12,Weekday,Reserved
101168,2019-01-10T15:30:00,2019-01-10T23:30:00,10.5,12.5,Evening,Reserved
101169,2019-01-10T15:30:00,2019-01-10T23:30:00,18,20,Weekday,Reserved
101170,2019-01-10T15:30:00,2019-01-10T23:30:00,10.5,12.5,Evening,Reserved
101171,2019-01-10T15:30:00,2019-01-11T08:00:00,14,16,Evening,Reserved
101172,2019-01-10T16:00:00,2019-01-10T19:00:00,10,12,Weekday,Reserved
101173,2019-01-10T16:30:00,2019-01-11T00:30:00,14,16,Weekday,Reserved
101174,2019-01-10T16:53:00,2019-01-11T11:17:51,0,38,Daily,Walk In
101175,2019-01-10T17:00:00,2019-01-10T20:00:00,12,14,Weekday,Reserved
101176,2019-01-10T17:00:00,2019-01-11T01:00:00,10.5,12.5,Evening,Reserved
101177,2019-01-10T17:00:00,2019-01-11T01:00:00,10.5,12.5,Evening,Reserved
101178,2019-01-10T17:00:00,2019-01-10T20:00:00,12,14,Weekday,Reserved
101179,2019-01-10T17:25:00,2019-01-10T20:25:26,0,10,Daily,Walk In
101180,2019-01-10T17:30:00,2019-01-11T01:30:00,18,20,Weekday,Reserved
101181,2019-01-10T17:30:00,2019-01-10T20:30:00,10,12,Weekday,Reserved
101182,2019-01-10T17:30:00,2019-01-10T20:30:00,10,12,Weekday,Reserved
101183,2019-01-10T17:45:51,2019-01-10T23:00:14,14,14,Weekday,Reserved
101184,2019-01-10T18:00:00,2019-01-11T02:00:00,11,13,Evening,Reserved
101185,2019-01-10T18:00:00,2019-01-10T21:00:00,10,12,Weekday,Reserved
101186,2019-01-10T18:30:00,2019-01-10T21:30:00,12,14,Weekday,Reserved
101187,2019-01-10T18:30:00,2019-01-10T21:30:00,10,12,Weekday,Reserved
101188,2019-01-10T19:00:00,2019-01-11T03:00:00,10.5,12.5,Evening,Reserved
101189,2019-01-10T19:05:00,2019-01-11T07:11:21,10,10,Daily,Walk In
101190,2019-01-10T19:30:00,2019-01-10T22:30:00,12,14,Weekday,Reserved
101191,2019-01-10T19:30:00,2019-01-10T22:30:00,12,14,Weekday,Reserved
101192,2019-01-10T19:30:00,2019-01-10T22:30:00,12,14,Weekday,Reserved
101193,2019-01-10T19:30:00,2019-01-10T22:30:00,12,14,Weekday,Reserved
101194,2019-01-10T19:30:00,2019-01-10T22:30:00,12,14,Weekday,Reserved
101195,2019-01-10T20:52:00,2019-01-10T23:39:52,10,10,Daily,Walk In
101196,2019-01-10T21:30:00,2019-01-10T22:30:00,10,12,Weekday,Reserved
101197,2019-01-10T22:00:00,2019-01-11T06:00:00,14,16,Weekday,Reserved
101198,2019-01-11T06:58:00,2019-01-11T08:12:01,0,22,Daily,Walk In
101199,2019-01-11T07:00:00,2019-01-12T07:00:00,20,22,Daily,Reserved
101200,2019-01-11T07:00:00,2019-01-11T07:52:32,0,12,Daily,Walk In
101201,2019-01-11T07:53:00,2019-01-11T17:55:12,21,38,Underground Rate,Walk In
101202,2019-01-11T07:56:00,2019-01-11T16:06:01,0,38,Daily,Walk In
101203,2019-01-11T08:30:00,2019-01-11T16:30:00,14,16,Weekday,Reserved
101204,2019-01-11T08:49:00,2019-01-11T10:39:16,0,22,Daily,Walk In
101205,2019-01-11T08:53:00,2019-01-11T17:54:16,21,38,Underground Rate,Walk In
101206,2019-01-11T08:57:00,2019-01-11T09:24:51,0,12,Daily,Walk In
101207,2019-01-11T08:58:00,2019-01-11T18:14:06,21,38,Underground Rate,Walk In
101208,2019-01-11T09:08:00,2019-01-11T18:19:52,38,38,Daily,Walk In
101209,2019-01-11T09:08:00,2019-01-11T12:58:56,38,38,Daily,Walk In
101210,2019-01-11T09:12:00,2019-01-11T18:55:56,38,38,Daily,Walk In
101211,2019-01-11T09:23:00,2019-01-11T12:37:41,21,38,Underground Rate,Walk In
101212,2019-01-11T09:30:00,2019-01-11T12:30:00,10,12,Weekday,Reserved
101213,2019-01-11T09:30:00,2019-01-11T12:30:00,10,12,Weekday,Reserved
101214,2019-01-11T09:30:00,2019-01-12T09:30:00,20,22,Daily,Reserved
101215,2019-01-11T09:34:00,2019-01-11T13:36:42,21,38,Underground Rate,Walk In
101216,2019-01-11T09:44:00,2019-01-11T16:58:06,38,38,Daily,Walk In
101217,2019-01-11T09:58:00,2019-01-11T14:23:12,38,38,Show Rate,Walk In
101218,2019-01-11T10:00:00,2019-01-11T13:00:00,10,12,Weekday,Reserved
101219,2019-01-11T10:00:00,2019-01-12T10:00:00,20,22,Daily,Reserved
101220,2019-01-11T10:00:00,2019-01-11T18:00:00,14,16,Weekday,Reserved
101221,2019-01-11T10:19:00,2019-01-11T16:12:32,38,38,Daily,Walk In
101222,2019-01-11T10:30:00,2019-01-11T13:30:00,10,12,Weekday,Reserved
101223,2019-01-11T10:30:00,2019-01-11T18:30:00,14,16,Weekday,Reserved
101224,2019-01-11T10:30:00,2019-01-11T13:30:00,12,14,Weekday,Reserved
101225,2019-01-11T10:30:00,2019-01-11T18:30:00,14,16,Weekday,Reserved
101226,2019-01-11T10:30:00,2019-01-11T18:30:00,13,15,Weekday,Reserved
101227,2019-01-11T10:51:00,2019-01-11T13:15:42,0,38,Daily,Walk In
101228,2019-01-11T10:59:00,2019-01-11T12:16:01,22,22,Daily,Walk In
101229,2019-01-11T11:00:00,2019-01-12T11:00:00,20,22,Daily,Reserved
101230,2019-01-11T11:00:00,2019-01-12T11:00:00,20,22,Daily,Reserved
101231,2019-01-11T11:00:00,2019-01-11T14:00:00,10,12,Weekday,Reserved
101232,2019-01-11T11:00:00,2019-01-12T11:00:00,20,22,Daily,Reserved
101233,2019-01-11T11:05:00,2019-01-11T11:52:22,7,12,Show Rate,Walk In
101234,2019-01-11T11:30:00,2019-01-11T14:30:00,10,12,Weekday,Reserved
101235,2019-01-11T11:30:00,2019-01-11T19:30:00,13,15,Weekday,Reserved
101236,2019-01-11T11:30:00,2019-01-11T19:30:00,14,16,Weekday,Reserved
101237,2019-01-11T11:30:00,2019-01-11T19:30:00,13,15,Weekday,Reserved
101238,2019-01-11T11:30:00,2019-01-11T14:30:00,10,12,Weekday,Reserved
101239,2019-01-11T11:30:00,2019-01-11T19:30:00,13,15,Weekday,Reserved
101240,2019-01-11T11:30:00,2019-01-11T19:30:00,18,20,Weekday,Reserved
101241,2019-01-11T11:30:00,2019-01-12T11:30:00,20,22,Daily,Reserved
101242,2019-01-11T12:00:00,2019-01-11T20:00:00,13,15,Weekday,Reserved
101243,2019-01-11T12:00:00,2019-01-11T20:00:00,14,16,Weekday,Reserved
101244,2019-01-11T12:00:00,2019-01-11T15:00:00,10,12,Weekday,Reserved
101245,2019-01-11T12:00:00,2019-01-11T20:00:00,18,20,Weekday,Reserved
101246,2019-01-11T12:05:00,2019-01-11T14:37:11,0,38,Daily,Walk In
101247,2019-01-11T12:22:00,2019-01-11T16:19:42,0,38,Daily,Walk In
101248,2019-01-11T12:30:00,2019-01-11T15:30:00,10,12,Weekday,Reserved
101249,2019-01-11T12:54:00,2019-01-11T13:13:52,12,12,Daily,Walk In
101250,2019-01-11T13:00:00,2019-01-11T21:00:00,13,15,Weekday,Reserved
101251,2019-01-11T13:00:00,2019-01-11T21:00:00,14,16,Weekday,Reserved
101252,2019-01-11T13:14:00,2019-01-11T13:34:22,0,12,Daily,Walk In
101253,2019-01-11T13:30:00,2019-01-11T16:08:12,38,38,Daily,Walk In
101254,2019-01-11T13:45:00,2019-01-11T14:31:41,12,12,Daily,Walk In
101255,2019-01-11T14:00:00,2019-01-11T22:00:00,13,15,Weekday,Reserved
101256,2019-01-11T14:00:00,2019-01-12T14:00:00,20,22,Daily,Reserved
101257,2019-01-11T14:03:00,2019-01-11T15:23:31,22,22,Daily,Walk In
101258,2019-01-11T14:30:00,2019-01-11T17:30:00,10,12,Weekday,Reserved
101259,2019-01-11T14:30:00,2019-01-11T15:30:00,10,12,Weekday,Reserved
101260,2019-01-11T15:00:00,2019-01-11T18:00:00,10,12,Weekday,Reserved
101261,2019-01-11T15:00:00,2019-01-11T18:00:00,10,12,Weekday,Reserved
101262,2019-01-11T15:00:00,2019-01-11T16:00:00,10,12,Weekday,Reserved
101263,2019-01-11T15:30:00,2019-01-11T23:30:00,13,15,Weekday,Reserved
101264,2019-01-11T15:30:00,2019-01-11T23:30:00,13,15,Weekday,Reserved
101265,2019-01-11T15:30:00,2019-01-11T18:30:00,10,12,Weekday,Reserved
101266,2019-01-11T15:30:00,2019-01-11T18:30:00,10,12,Weekday,Reserved
101267,2019-01-11T15:37:00,2019-01-12T07:53:06,0,38,Daily,Walk In
101268,2019-01-11T16:00:00,2019-01-12T00:00:00,10.5,12.5,Evening,Reserved
101269,2019-01-11T16:00:00,2019-01-12T16:00:00,20,22,Daily,Reserved
101270,2019-01-11T16:00:00,2019-01-12T00:00:00,10.5,12.5,Evening,Reserved
101271,2019-01-11T16:00:00,2019-01-11T19:00:00,10,12,Weekday,Reserved
101272,2019-01-11T16:00:00,2019-01-12T00:00:00,10.5,12.5,Evening,Reserved
101273,2019-01-11T16:00:00,2019-01-11T19:00:00,10,12,Weekday,Reserved
101274,2019-01-11T16:00:00,2019-01-12T16:00:00,20,22,Daily,Reserved
101275,2019-01-11T16:00:00,2019-01-11T19:00:00,10,12,Weekday,Reserved
101276,2019-01-11T16:04:00,2019-01-11T16:37:42,0,12,Daily,Walk In
101277,2019-01-11T16:04:00,2019-01-11T17:00:01,0,12,Daily,Walk In
101278,2019-01-11T16:05:00,2019-01-11T17:05:21,0,12,Daily,Walk In
101279,2019-01-11T16:05:00,2019-01-11T17:08:42,0,22,Daily,Walk In
101280,2019-01-11T16:05:00,2019-01-11T18:33:01,0,38,Daily,Walk In
101281,2019-01-11T16:06:00,2019-01-11T18:41:56,0,38,Daily,Walk In
101282,2019-01-11T16:30:00,2019-01-12T08:00:00,14,16,Evening,Reserved
101283,2019-01-11T16:30:00,2019-01-12T00:30:00,14,16,Evening,Reserved
101284,2019-01-11T16:30:00,2019-01-12T00:30:00,10.5,12.5,Evening,Reserved
101285,2019-01-11T16:30:00,2019-01-12T00:30:00,10.5,12.5,Evening,Reserved
101286,2019-01-11T16:30:00,2019-01-12T00:30:00,11,13,Evening,Reserved
101287,2019-01-11T16:30:00,2019-01-11T19:30:00,10,12,Weekday,Reserved
101288,2019-01-11T16:30:00,2019-01-11T19:30:00,10,12,Weekday,Reserved
101289,2019-01-11T16:30:00,2019-01-11T19:30:00,10,12,Weekday,Reserved
101290,2019-01-11T17:00:00,2019-01-12T01:00:00,14,16,Evening,Reserved
101291,2019-01-11T17:00:00,2019-01-12T17:00:00,20,22,Daily,Reserved
101292,2019-01-11T17:00:00,2019-01-12T01:00:00,10.5,12.5,Evening,Reserved
101293,2019-01-11T17:00:00,2019-01-12T01:00:00,14,16,Evening,Reserved
101294,2019-01-11T17:00:00,2019-01-11T20:00:00,10,12,Weekday,Reserved
101295,2019-01-11T17:30:00,2019-01-11T20:30:00,12,14,Weekday,Reserved
101296,2019-01-11T17:30:00,2019-01-12T01:30:00,10.5,12.5,Evening,Reserved
101297,2019-01-11T17:30:00,2019-01-11T20:30:00,10,12,Weekday,Reserved
101298,2019-01-11T17:30:00,2019-01-12T01:30:00,14,16,Evening,Reserved
101299,2019-01-11T17:30:00,2019-01-11T20:30:00,10,12,Weekday,Reserved
101300,2019-01-11T17:30:00,2019-01-12T01:30:00,14,16,Evening,Reserved
101301,2019-01-11T17:43:00,2019-01-12T01:47:46,10,10,Daily,Walk In
101302,2019-01-11T17:56:00,2019-01-11T20:39:21,0,10,Daily,Walk In
101303,2019-01-11T18:00:00,2019-01-12T18:00:00,20,22,Daily,Reserved
101304,2019-01-11T18:08:00,2019-01-12T00:59:11,10,10,Daily,Walk In
101305,2019-01-11T18:22:00,2019-01-12T10:14:36,0,38,Daily,Walk In
101306,2019-01-11T18:23:00,2019-01-12T07:30:51,0,10,Daily,Walk In
101307,2019-01-11T18:24:00,2019-01-11T19:07:06,0,10,Daily,Walk In
101308,2019-01-11T18:24:00,2019-01-11T19:10:46,0,10,Daily,Walk In
101309,2019-01-11T18:30:00,2019-01-11T21:30:00,10,12,Weekday,Reserved
101310,2019-01-11T18:30:00,2019-01-12T02:30:00,11,13,Evening,Reserved
101311,2019-01-11T18:30:00,2019-01-11T21:30:00,10,12,Weekday,Reserved
101312,2019-01-11T18:49:00,2019-01-11T23:29:56,10,10,Daily,Walk In
101313,2019-01-11T18:58:00,2019-01-11T20:28:21,0,10,Daily,Walk In
101314,2019-01-11T19:00:00,2019-01-12T03:00:00,10.5,12.5,Evening,Reserved
101315,2019-01-11T19:00:00,2019-01-12T03:00:00,10.5,12.5,Evening,Reserved
101316,2019-01-11T19:00:00,2019-01-12T08:00:00,11,13,Evening,Reserved
101317,2019-01-11T19:30:00,2019-01-11T20:39:16,0,10,Daily,Walk In
101318,2019-01-11T19:43:00,2019-01-11T22:28:16,10,10,Daily,Walk In
101319,2019-01-11T20:18:00,2019-01-11T22:38:26,0,10,Daily,Walk In
101320,2019-01-11T20:30:00,2019-01-13T20:30:00,40,44,Daily,Reserved
101321,2019-01-11T22:30:00,2019-01-11T23:30:00,10,12,Weekday,Reserved
101322,2019-01-11T23:24:00,2019-01-11T23:52:42,10,10,Daily,Walk In
101323,2019-01-12T05:59:00,2019-01-12T10:22:02,0,38,Daily,Walk In
101324,2019-01-12T06:00:00,2019-01-13T06:00:00,20,22,Daily,Reserved
101325,2019-01-12T07:06:00,2019-01-12T09:38:46,0,38,Daily,Walk In
101326,2019-01-12T07:06:00,2019-01-12T09:31:46,0,38,Daily,Walk In
101327,2019-01-12T07:08:00,2019-01-12T13:09:02,0,38,Daily,Walk In
101328,2019-01-12T07:41:00,2019-01-12T08:07:26,0,12,Daily,Walk In
101329,2019-01-12T07:56:00,2019-01-12T12:15:32,38,38,Daily,Walk In
101330,2019-01-12T08:04:00,2019-01-12T14:11:52,0,38,Daily,Walk In
101331,2019-01-12T08:30:00,2019-01-12T16:30:00,16,18,Weekend,Reserved
101332,2019-01-12T08:30:00,2019-01-12T11:30:00,12,14,Weekend,Reserved
101333,2019-01-12T08:30:00,2019-01-12T16:30:00,11,13,Weekend,Reserved
